blablablabla,sea,Practice,Low,1,2014-07-22,17:02:36:234,calendar,1,short,low,start,NA,NA,Becky Wal-Mart Friday 6:00 PM,NA,0,
blablablabla,sea,Practice,Low,1,2014-07-22,17:02:37:286,calendar,1,short,low,next_task,NA,NA,Becky Wal-Mart Friday 6:00 PM,NA,0,
blablablabla,sea,Practice,Low,1,2014-07-22,17:02:46:279,calendar,1,short,low,next_task,NA,NA,Rob The Meat House Wednesday 1:00 PM,NA,0,
blablablabla,sea,Practice,Low,1,2014-07-22,17:02:55:091,calendar,1,short,low,next_task,NA,NA,Phil Lowes Thursday 10:00 AM,NA,0,
