sdfsdfsdf,sea,Practice,Low,1,2014-07-01,18:44:47:208,radio,NA,short,low,start,Classic Rock,NA,NA,NA,0,
sdfsdfsdf,sea,Practice,Low,1,2014-07-01,18:44:48:406,radio,NA,short,low,next_task,Classic Rock,NA,NA,NA,0,
sdfsdfsdf,sea,Practice,Low,1,2014-07-01,18:45:00:274,radio,NA,short,low,next_task,ESPN Xtreme,NA,NA,NA,0,
sdfsdfsdf,sea,Practice,Low,1,2014-07-01,18:45:05:759,radio,NA,short,low,next_task,Radio Disney,NA,NA,NA,0,
sdfsdfsdf,sea,Practice,Low,1,2014-07-01,18:45:17:661,radio,NA,short,low,next_task,NPR News,NA,NA,NA,0,
