test3,sea,Practice,Low,1,2014-06-18,17:13:09:503,radio,NA,short,low,start,Classic Rock,NA,NA,NA,0,
test3,sea,Practice,Low,1,2014-06-18,17:13:10:551,radio,NA,short,low,next_task,Classic Rock,NA,NA,NA,0,
test3,sea,Practice,Low,1,2014-06-18,17:13:19:728,radio,NA,short,low,command_correct,Classic Rock,NA,NA,NA,0,
